full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
@RuslanEfz Kebijakan investasi Prabowo fokus pada pertumbuhan mari capai target 3.414 Triliun di 2029,1.88770169937008E+018,2025-02-07 03:15:31+00:00,kairav_latupono,1.71122575700199E+018,in,,0,0,0,0,https://x.com/kairav_latupono/status/1887701699370098694,RuslanEfz,1,kairav_latupono,RuslanEfz
@RuslanEfz Kebijakan investasi Prabowo target 3.414 Triliun 2029. Dukung langkah besar ini untuk pertumbuhan ekonomi kita!,1.88770285594916E+018,2025-02-07 03:20:07+00:00,andika_sob77,1.7086858312576E+018,in,,0,0,0,0,https://x.com/andika_sob77/status/1887702855949173143,RuslanEfz,1,andika_sob77,RuslanEfz
@cha_malla @Catatan_ali7 @prabowo lah subsidi transportasi perintis utk rakyat aja dihapus. gak menutup kemungkinan bpjs dihapus,1.88770327014112E+018,2025-02-07 03:21:46+00:00,kentwangoreng,1.16913298609428E+018,in,,0,2,0,10,https://x.com/kentwangoreng/status/1887703270141120524,"cha_malla,Catatan_ali7,prabowo",3,kentwangoreng,cha_malla
@Rcuumie Kebijakan investasi Prabowo target 2029 3.414 Triliun. Let's trust for a thriving economic future!,1.88770368189596E+018,2025-02-07 03:23:24+00:00,marwata_martaka,1.70979067990234E+018,in,,0,0,0,0,https://x.com/marwata_martaka/status/1887703681895965001,Rcuumie,1,marwata_martaka,Rcuumie
@Dennysiregar7 @prabowo dan harusnya punya daya jual untuk menarik investor masuk...,1.88770392126908E+018,2025-02-07 03:24:21+00:00,DudaROTIraya,1.51338079052433E+018,in,,0,0,0,0,https://x.com/DudaROTIraya/status/1887703921269088323,"Dennysiregar7,prabowo",2,DudaROTIraya,Dennysiregar7
@Rcuumie Kebijakan investasi Prabowo targetkan 2029 ke Rp 3.414 Triliun mari beri kepercayaan agar kita bisa mencapai tujuan bersama,1.88770478623942E+018,2025-02-07 03:27:47+00:00,irma_hariyah,1.71194291055036E+018,in,,0,0,0,0,https://x.com/irma_hariyah/status/1887704786239431102,Rcuumie,1,irma_hariyah,Rcuumie
@Rcuumie Dengan mendorong investasi Prabowo targetkan 3.414 Triliun di 2029. Yuk percaya sama kebijakan untuk ekonomi maju!,1.88770614569724E+018,2025-02-07 03:33:11+00:00,hana_dinafuji,1.71122059969005E+018,in,,0,0,0,0,https://x.com/hana_dinafuji/status/1887706145697243233,Rcuumie,1,hana_dinafuji,Rcuumie
@Rcuumie Masyarakat diharap percaya investasi Prabowo hingga 2029 capai target 3.414 Triliun,1.88770650473805E+018,2025-02-07 03:34:37+00:00,endra_uta,1.71121778626837E+018,in,,0,0,0,0,https://x.com/endra_uta/status/1887706504738054265,Rcuumie,1,endra_uta,Rcuumie
@Rcuumie Kebijakan investasi oleh Prabowo target 3.414 Triliun di 2029. Jangan ragu mari dukung visi ekonomi ini!,1.88770664736115E+018,2025-02-07 03:35:11+00:00,bakti_budi2,1.7014407749767E+018,in,,0,0,0,0,https://x.com/bakti_budi2/status/1887706647361167546,Rcuumie,1,bakti_budi2,Rcuumie
@Nurulygkaukenal @H4T14K4LN4L42 @prabowo Yg ngerusak menjajah dan membangun ekonomi dan korupsi orang cina Yg merusak aqidah dan menjajah dengan menjongoskan penduduk pribumi secara ideologi agama dengan kurafat itu orang Yaman..fix ...!itu neng penjelasannya!!,1.88770952750585E+018,2025-02-07 03:46:37+00:00,GibranHi6,1.47092776273919E+018,in,,0,2,0,1,https://x.com/GibranHi6/status/1887709527505854556,"Nurulygkaukenal,H4T14K4LN4L42,prabowo",3,GibranHi6,Nurulygkaukenal
Kalau IKN mangkrak seharusnya JOKOWI Tanggung jawab itu kan proyek dia didalam Proyek IKN penuh kebohongan Termasuk soal Banyaknya Investor Pada Kenyataan Bohong Besar PRABOWO HARUS TEGAS KE JOKOWI JANGAN MAU TERUS TERUSAN DIJADIKAN BANTALAN.....,1.88772165983633E+018,2025-02-07 04:34:50+00:00,Catatan_ali7,1.13331190697695E+018,in,"Klaten, Jawa Tengah",0,4,5,40,https://x.com/Catatan_ali7/status/1887721659836342667,,0,Catatan_ali7,
Orang yang berpikir pasti langsung menyalahkan presiden atas kebijakan yang menyebabkan masyarakat sulit membeli LPG 3 kg...? Padahal sebetulnya ide itu bagus agar subsidi tepat sasaran tidak seperti program lain lain yang banyak salah sasaran. Pak Prabowo memang jago.,1.88772193237376E+018,2025-02-07 04:35:55+00:00,MukarromahNur78,1.51195208343999E+018,in,,0,1,0,0,https://x.com/MukarromahNur78/status/1887721932373762493,,0,MukarromahNur78,
@yanuarnugroho @prabowo @hariankompas Tanpa reformasi pajak struktural atau pemotongan subsidi yang tak efisien [...] Keknya dah dicoba keduanya dan sejauh ini gagal. PPN 12% Coretax distribusi LPG 3kg.,1.8877292164703E+018,2025-02-07 05:04:52+00:00,prajnamu,43258431,in,"Bandung, Indonesia",0,0,0,2,https://x.com/prajnamu/status/1887729216470315310,"yanuarnugroho,prabowo,hariankompas",3,prajnamu,yanuarnugroho
@Rcuumie Arah baru kebijakan investasi Prabowo arahkan perekonomian ke 3.414 Triliun di 2029 mari kita dukung penuh,1.88774211305779E+018,2025-02-07 05:56:06+00:00,gaduh_ikhsansi,1.71015422712816E+018,in,,0,0,0,0,https://x.com/gaduh_ikhsansi/status/1887742113057808436,Rcuumie,1,gaduh_ikhsansi,Rcuumie
@asun_damai @prabowo Investor itu kan yg bangun hotel kampus dll Bukan bangunan inti pemerintahan,1.88774980927843E+018,2025-02-07 06:26:41+00:00,BANGSAygSUJUD,1.18903913883554E+018,in,,0,11,0,2,https://x.com/BANGSAygSUJUD/status/1887749809278443538,"asun_damai,prabowo",2,BANGSAygSUJUD,asun_damai
@RuslanEfz Kebijakan investasi Prabowo fokus capai ekonomi 3.414 Triliun di 2029. Percaya yuk sama langkah ini,1.88775152016864E+018,2025-02-07 06:33:29+00:00,jelita_prastuti,1.6992991142936E+018,in,,0,0,0,0,https://x.com/jelita_prastuti/status/1887751520168649129,RuslanEfz,1,jelita_prastuti,RuslanEfz
@RuslanEfz Kebijakan investasi Prabowo untuk capai 3.414 Triliun di 2029 siap bikin ekonomi fit lagi. Percaya yuk sama langkah ini,1.88775520753648E+018,2025-02-07 06:48:08+00:00,calisca_uyainah,1.69928770640749E+018,in,,0,0,0,0,https://x.com/calisca_uyainah/status/1887755207536484484,RuslanEfz,1,calisca_uyainah,RuslanEfz
@Dennysiregar7 @prabowo Itu dia saya bilang dari awal memang daripada punya wakil Luntang lantung doang mending suruh kemana kek gitu cari investor. Ayo pak @prabowo semangat lah,1.88775617800195E+018,2025-02-07 06:52:00+00:00,andipra76310029,1.85272908553098E+018,in,"Matraman, Indonesia",0,1,0,0,https://x.com/andipra76310029/status/1887756178001961342,"Dennysiregar7,prabowo,prabowo",3,andipra76310029,Dennysiregar7
@Eko72308133 @BattoAjax @BattoAjax woi lol yang blokir pemerintahan Prabowo padahal prabowo pilpres didukung jokowi.:Duitnya gak ada .:dibohongi katanya banyak investor ternyata zonk trus nyalahin 01 03 Anda waras khan ? Silahkan dijawab ,1.88775679246746E+018,2025-02-07 06:54:26+00:00,nsnnkbr,215894901,in,,0,0,0,1,https://x.com/nsnnkbr/status/1887756792467464220,"Eko72308133,BattoAjax,BattoAjax",3,nsnnkbr,Eko72308133
Pendekatan makro ekonomi sudah mustahil untuk kejar pertumbuhan 8% Prabowo harus berani bertindak secara politik melawan oligarki penyebab tingginya ICOR dan rendahnya Tax ratio. Dengan ini tingkatkan trust dimata investor institusi dan pasar. Jika mampu 8% tdk mustahil.,1.8877614307176E+018,2025-02-07 07:12:52+00:00,taksuka,81058880,in,,0,0,0,0,https://x.com/taksuka/status/1887761430717604338,,0,taksuka,
@sosmedkeras Pdhl Dgn transportasi umum yg baik&amp;handal penerimaan daerah &amp; negara semakin bnyk. Udara bersih mkn naik tgkat stress mengemudi menurun kepastian waktu perjalanan lbh baik perputaran ekonomi lbh cepat biaya operasional warga menurun. Beban subsidi bbm turun. @prabowo,1.88776295166449E+018,2025-02-07 07:18:55+00:00,enakbener,102437634,in,Indonesia,0,0,0,0,https://x.com/enakbener/status/1887762951664509075,"sosmedkeras,prabowo",2,enakbener,sosmedkeras
@RuslanEfz Investasi kunci Prabowo capai 3.414 Triliun di 2029 untuk ekonomi yang lebih stabil. Dukung yuk,1.88777028960352E+018,2025-02-07 07:48:04+00:00,chika_kamal22,1.7087295274957E+018,in,,0,0,0,0,https://x.com/chika_kamal22/status/1887770289603530898,RuslanEfz,1,chika_kamal22,RuslanEfz
Mohon pak Presiden revisi aturan terkait siapa yg berhak menyalurkan LPG subisidi dg kriteria ketat. Khusus Agen dan penjual LPG non subsidi DILARANG menjual LPG subsidi. @prabowo @setkabgoid @pertamina,1.88777176188394E+018,2025-02-07 07:53:55+00:00,Kacaback678910,1.11159556523245E+018,in,Qatar,0,0,0,0,https://x.com/Kacaback678910/status/1887771761883947182,"prabowo,setkabgoid,pertamina",3,Kacaback678910,prabowo
Hai @pertamina135 BBM di APMS 5669408 kan subsidi tuh. Bisa gak ya nelayan beli solar pake jerigen ? Cc @prabowo @erickthohir @KemenBUMN @KementerianESDM @YLKI_ID @pertamina @bphmigas @CNNIndonesia @detikcom @jawapos @rmol_id @DPR_RI @kompascom @gibran_tweet @kkpgoid,1.88777373110962E+018,2025-02-07 08:01:45+00:00,erulmoncet,63657462,in,"DKI Jakarta, Indonesia",0,0,0,0,https://x.com/erulmoncet/status/1887773731109634133,"pertamina135,prabowo,erickthohir,KemenBUMN,KementerianESDM,YLKI_ID,pertamina,bphmigas,CNNIndonesia,detikcom,jawapos,rmol_id,DPR_RI,kompascom,gibran_tweet,kkpgoid",16,erulmoncet,pertamina135
@Rcuumie Dorongan investasi Prabowo siap capai target ekonomi gede 3.414 Triliun di 2029. Dukung penuh agar kebijakan ini sukses,1.88778199494133E+018,2025-02-07 08:34:35+00:00,puji_u77,1.70943229979906E+018,in,,0,0,0,0,https://x.com/puji_u77/status/1887781994941346238,Rcuumie,1,puji_u77,Rcuumie
Narasi kesadaran berbangsa dan bernegara harus selalu didengungkan dan di up to date kan. Usul dengungkan narasi kesadaran kita sedang balapan Pepet pepetan dengan Vietnam di segala bidang dari urusan investasi sampai dengan Timnas Bola. Clear tidak abstrak narasinya* @prabowo,1.88778214580206E+018,2025-02-07 08:35:11+00:00,wahyukencono,18233723,in,Jakarta,0,0,0,1,https://x.com/wahyukencono/status/1887782145802068394,prabowo,1,wahyukencono,prabowo
@MulkisPohan @asun_damai @prabowo Makanya kamu jadilah investor bangun hotel kampus atau aplag di sana,1.88778381068487E+018,2025-02-07 08:41:48+00:00,BANGSAygSUJUD,1.18903913883554E+018,in,,1,10,0,0,https://x.com/BANGSAygSUJUD/status/1887783810684883310,"MulkisPohan,asun_damai,prabowo",3,BANGSAygSUJUD,MulkisPohan
@AyamSegar3 @prabowo Harus dibedakan bangunan mana yg dikelola investor dan mana yg dibiayai APBN Di sini banyak yg rancu,1.88778425681625E+018,2025-02-07 08:43:34+00:00,BANGSAygSUJUD,1.18903913883554E+018,in,,0,14,0,3,https://x.com/BANGSAygSUJUD/status/1887784256816255320,"AyamSegar3,prabowo",2,BANGSAygSUJUD,AyamSegar3
@RuslanEfz Hasil dorongan investasi Prabowo target ekonomi 3.414 Triliun di 2029 dalam jangkauan. Yuk percaya sama kebijakan ini,1.88779283161776E+018,2025-02-07 09:17:39+00:00,zhria_gysum8,1.7011148404364E+018,in,,0,0,0,0,https://x.com/zhria_gysum8/status/1887792831617773808,RuslanEfz,1,zhria_gysum8,RuslanEfz
Ekonom dan pengamat kebijakan publik dari Universitas Pembangunan Nasional Veteran Jakarta Achmad Nur Hidayat berpandangan pemerintah seharusnya menetapkan kebijakan fiskal yang fleksibel serta berorientasi pada kebutuhan masyarakat.,1.88780392620171E+018,2025-02-07 10:01:44+00:00,tempodotco,18129942,in,Indonesia,0,1,0,4,https://x.com/tempodotco/status/1887803926201716753,,0,tempodotco,
@mikhara_ @lithelylethal Melawan oligarki tapi pilih pasangan genap yang literally seorang oligarki kampanye disponsori sama kroni2 oligarki dan visi misi kebijakan ekonomi yang berpihak kepada oligarki ,1.8878060514055E+018,2025-02-07 10:10:11+00:00,mhjanuri,110411391,in,"On the ground, Under the sky",0,0,0,5,https://x.com/mhjanuri/status/1887806051405517066,"mikhara_,lithelylethal",2,mhjanuri,mikhara_
@Rcuumie Kita dukung ekonomi Indonesia raih sukses kebijakan investasi Prabowo targetkan 3.414 Triliun 2029!,1.88780937316844E+018,2025-02-07 10:23:23+00:00,maulana_nov1,1.67652156665248E+018,in,,0,0,0,0,https://x.com/maulana_nov1/status/1887809373168447602,Rcuumie,1,maulana_nov1,Rcuumie
@berlianidris Ibaratnya sekarang aliran airnya kecil pemerintah jg g bantu dg nambah debit air. Mungkin mau membantu lewat kebijakan moneter tp sekarang pun nilai rupiah jg rendah. Entahlah,1.88781671222305E+018,2025-02-07 10:52:32+00:00,diah_twt,1067282005,in,,0,0,0,0,https://x.com/diah_twt/status/1887816712223064112,berlianidris,1,diah_twt,berlianidris
@Rcuumie Energi segar untuk ekonomi: kebijakan investasi Prabowo target 3.414 Triliun di 2029. Yuk beri kepercayaan!,1.88781913700892E+018,2025-02-07 11:02:10+00:00,viktor_narpa53,1.70144662063275E+018,in,,0,0,0,0,https://x.com/viktor_narpa53/status/1887819137008926958,Rcuumie,1,viktor_narpa53,Rcuumie
@RuslanEfz Kebijakan investasi Prabowo proyeksi ekonomi 2029 ke 3.414 Triliun mari yakini langkah ini agar negara lebih berjaya,1.88783691175207E+018,2025-02-07 12:12:48+00:00,bancar_saptonoo,1.7115723718896E+018,in,,0,0,0,0,https://x.com/bancar_saptonoo/status/1887836911752081474,RuslanEfz,1,bancar_saptonoo,RuslanEfz
@RuslanEfz Target investasi Prabowo: Raih Rp3.414 triliun di 2029! Dukungan kita mampu mengantarkan ekonomi maju. Bantu dengan percaya dan mendukung,1.88785343493986E+018,2025-02-07 13:18:28+00:00,anggun_wulan6,1.70143986422138E+018,in,,0,0,0,0,https://x.com/anggun_wulan6/status/1887853434939879721,RuslanEfz,1,anggun_wulan6,RuslanEfz
@Rcuumie Kebijakan investasi Prabowo bertujuan ekonomi tumbuh pesat capai 2029 kita lebih kuat,1.88785462621885E+018,2025-02-07 13:23:12+00:00,icha_halimah99,1.69897955379925E+018,in,,0,0,0,0,https://x.com/icha_halimah99/status/1887854626218852388,Rcuumie,1,icha_halimah99,Rcuumie
@hanmula Ngemodalin usaha2 beginian agak tricky Pengalaman selama ini blm pernah ada yg hasil Malah duitnya dibawa kabur Didatengin rumahnya cmn anak istrinya aja Bilangnya suaminya udah g pulang berhari2 Akhirnya males mending masukin pasar modal aja atau p2p,1.88786028234272E+018,2025-02-07 13:45:40+00:00,azirizky,56621625,in,Jakarta,0,2,2,13,https://x.com/azirizky/status/1887860282342727834,hanmula,1,azirizky,hanmula
@hoteliercrypto Unmich itu laporan kebijakan moneter ya bli,1.88786117310378E+018,2025-02-07 13:49:13+00:00,alfanitamara11,1510098296,in,,0,1,0,0,https://x.com/alfanitamara11/status/1887861173103788404,hoteliercrypto,1,alfanitamara11,hoteliercrypto
@Rcuumie Kebijakan investasi Prabowo demi capai ekonomi 3.414 Triliun di 2029. Ayo dukung dan percaya sama langkah ini,1.88786151759039E+018,2025-02-07 13:50:35+00:00,kasusra_hardi,1.71121664709951E+018,in,,0,0,0,0,https://x.com/kasusra_hardi/status/1887861517590397085,Rcuumie,1,kasusra_hardi,Rcuumie
Presiden Prabowo Subianto Beri Subsidi Pupuk Organik Wujud Dukung Keberlanjutan Pertanian https://t.co/nMZqAUT6Sl,1.88786538841703E+018,2025-02-07 14:05:58+00:00,Gerindra,397673651,in,Indonesia Raya ,89,129,70,420,https://x.com/Gerindra/status/1887865388417048585,,0,Gerindra,
@RuslanEfz Menggalang kepercayaan atas kebijakan investasi Prabowo Rp3.414 triliun di 2029 butuh dukungan kita semua. Mari bersama-sama capai ekonomi kuat,1.88786689440288E+018,2025-02-07 14:11:57+00:00,ebyna_dahna,1.69963957486217E+018,in,,0,0,0,0,https://x.com/ebyna_dahna/status/1887866894402896343,RuslanEfz,1,ebyna_dahna,RuslanEfz
Bilang saja sejujurnya kalo subsidi gas melon 3 kg mau dicabut ya pak @prabowo @bahlillahadalia dan bisnis bright gas @pertamina laku. Kasihanilah rakyat. Yang perlu dicabut itu anggaran yang tidak penting dan kebiasaan abisin anggaran akhir tahun yang gak jelas.,1.88788153232248E+018,2025-02-07 15:10:07+00:00,abmuis49,1.4472248255718E+018,in,"Jakarta, Indonesia.",0,1,0,0,https://x.com/abmuis49/status/1887881532322480618,"prabowo,bahlillahadalia,pertamina",3,abmuis49,prabowo
Ramean investor ngantri di IKN apa orang ngantri gas? @prabowo @gibran_tweet,1.88788319137526E+018,2025-02-07 15:16:42+00:00,lapor18fesss,1.25978582275829E+018,in,18fesss,0,0,0,0,https://x.com/lapor18fesss/status/1887883191375274048,"prabowo,gibran_tweet",2,lapor18fesss,prabowo
@ferrykoto @KemenPU @prabowo Ngapain juga diurus masalah IKN kan sudah ada investor yang ngantri kabur maksudnya,1.88788781461811E+018,2025-02-07 15:35:04+00:00,Sadar_waras,7.97735565223283E+017,in,,0,0,0,4,https://x.com/Sadar_waras/status/1887887814618128785,"ferrykoto,KemenPU,prabowo",3,Sadar_waras,ferrykoto
@AyamSegar3 @BANGSAygSUJUD @prabowo Kondisi infra masih banyak yg mentah pak anda ga akan bisa liat sosok investornya pak. Dimana² yg namanya investor mulai bangun saat infra inti sudah ada mau 1000x nanya pun investornya mana ya ga akan keliatan pak.,1.88788898496746E+018,2025-02-07 15:39:43+00:00,shda_agatha_,966143130,in,Indonesia,0,1,0,0,https://x.com/shda_agatha_/status/1887888984967467493,"AyamSegar3,BANGSAygSUJUD,prabowo",3,shda_agatha_,AyamSegar3
tadi kuis kahoot bang jeff rangking satu sudah tidak diragukan lagi ya suhu pasar modal ni ,1.88789170373208E+018,2025-02-07 15:50:32+00:00,uncountingtears,1.69380721536965E+018,in,,0,0,0,0,https://x.com/uncountingtears/status/1887891703732080643,,0,uncountingtears,
@susipudjiastuti @prabowo Tangkap para koruptor termasuk Jokowi yg dilebeli oleh OCCRP sebagai Tokoh Paling CORRUPT SEDUNIA lalu adili dan kasih hukuman berat dan rampas hartanya itu akan bisa meyakinkan investor berinvestasi di negeri ini ekonomi bergerak lapangan kerja pun akan terbuka,1.88789210081937E+018,2025-02-07 15:52:06+00:00,AmaluddinSSili1,1.60368165213937E+018,in,,0,2,1,29,https://x.com/AmaluddinSSili1/status/1887892100819382300,"susipudjiastuti,prabowo",2,AmaluddinSSili1,susipudjiastuti
@AyamSegar3 @shda_agatha_ @BANGSAygSUJUD @prabowo Investor nya tidak jadi ngambek pagar laut nya dibongkar... ,1.88789543910787E+018,2025-02-07 16:05:22+00:00,CC_Chen28,2948880344,in,在你心里  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,1,0,1,https://x.com/CC_Chen28/status/1887895439107887149,"AyamSegar3,shda_agatha_,BANGSAygSUJUD,prabowo",4,CC_Chen28,AyamSegar3
@AyamSegar3 @CC_Chen28 @BANGSAygSUJUD @prabowo *investor mulai masik di tahap II,1.88789569421796E+018,2025-02-07 16:06:23+00:00,shda_agatha_,966143130,in,Indonesia,0,1,0,0,https://x.com/shda_agatha_/status/1887895694217974147,"AyamSegar3,CC_Chen28,BANGSAygSUJUD,prabowo",4,shda_agatha_,AyamSegar3
@BetaEpsilonPhi Itu kejadian jaman dia jadi Kabiro pengawasan asuransi dan pasar modal. Dia approve product yang gak sesuai dengan kondisi riil Jiwasraya.,1.88789573372838E+018,2025-02-07 16:06:32+00:00,pugeristBJ,1.58817903648824E+018,in,,0,0,0,0,https://x.com/pugeristBJ/status/1887895733728391363,BetaEpsilonPhi,1,pugeristBJ,BetaEpsilonPhi
@BANGSAygSUJUD @prabowo Padahal katanya investor sudah antri tapi kenapa para pengamat khawatir. Coba tanyakan ke @RajaJuliAntoni kayanya dia pernah bilang soal antrian investor di IKN. Ga perlu pakai APBN,1.88789661257765E+018,2025-02-07 16:10:02+00:00,pakde_lukm4n,1.49465281189566E+018,in,,0,0,0,0,https://x.com/pakde_lukm4n/status/1887896612577661236,"BANGSAygSUJUD,prabowo,RajaJuliAntoni",3,pakde_lukm4n,BANGSAygSUJUD
@BANGSAygSUJUD @AyamSegar3 @prabowo Ga perlu rancu. Dari awal Jokowi bilang IKN itu 100% dari Investor. Dan sudah pada antri.,1.88789688511509E+018,2025-02-07 16:11:07+00:00,pakde_lukm4n,1.49465281189566E+018,in,,0,1,0,2,https://x.com/pakde_lukm4n/status/1887896885115109728,"BANGSAygSUJUD,AyamSegar3,prabowo",3,pakde_lukm4n,BANGSAygSUJUD
Subsidi pupuk Organik jadi salah satu program prioritas Presiden Prabowo #subsidipetanisejahtera https://t.co/O6hklb79Mv,1.88789689504723E+018,2025-02-07 16:11:09+00:00,dutaSherliana,1.27750321463232E+018,in,Semarang,0,257,247,256,https://x.com/dutaSherliana/status/1887896895047245950,,0,dutaSherliana,
@WAHYU_UNIFORM @prabowo Harusnya subsidi pupuk balikin spt jaman pa Harto pmerintahan Jokowi&amp;skrg pelit sama petani. Beli pupuk hrus pake Kartu Tani bikin susah. Pupuk langka datang telat pake kuota klo ga da Kartu Tani harga mahal. Petani sayur mayur menjerit &amp; ga minat tanam lagi krn pupuk mahal,1.88789903952772E+018,2025-02-07 16:19:41+00:00,desa_wanguk,2408951832,in,,0,1,0,1,https://x.com/desa_wanguk/status/1887899039527731556,"WAHYU_UNIFORM,prabowo",2,desa_wanguk,WAHYU_UNIFORM
@AyamSegar3 @shda_agatha_ @BANGSAygSUJUD @prabowo Mau mengharapkan Investor masuk tapi Pemerintahan tidak juga pindah gimana logikanya... ,1.88790602854683E+018,2025-02-07 16:47:27+00:00,CC_Chen28,2948880344,in,在你心里  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,1,0,1,https://x.com/CC_Chen28/status/1887906028546839029,"AyamSegar3,shda_agatha_,BANGSAygSUJUD,prabowo",4,CC_Chen28,AyamSegar3
